540 162   configurations maxatom
   C   -1.38989651E+00   -3.71967423E+00   -1.86007781E+00
   H   -2.41277536E+00   -3.90673378E+00   -2.22376296E+00
   H   -6.83324548E-01   -4.33761508E+00   -2.43666167E+00
   H   -1.34075382E+00   -4.04596565E+00   -8.00573199E-01
   O   -8.56365765E-01   -3.91395540E-01   -4.24779473E+00
   H   -1.62782560E+00   -6.12160622E-02   -4.71850330E+00
   H   -1.50990914E-01   -4.29497457E-01   -4.90104333E+00
   O   -9.86669520E-01    2.60883396E-01   -6.62000733E+00
   H   -1.21565654E+00   -2.88612534E-01   -7.36515827E+00
   H   -8.09053984E-01    1.13749842E+00   -6.95185198E+00
18    1.476700    1774.3096    nw2_s920_4
   C   -2.44912643E-01   -1.06251766E-01   -3.13579366E-01
   H    6.11236641E-01   -2.29068194E-01    3.66840870E-01
   H    1.37364998E-01    3.90792223E-01   -1.22237231E+00
   H   -9.42027163E-01    5.81453199E-01    1.85341748E-01
   C   -8.99777866E-01   -1.43280448E+00   -5.65519699E-01
   O   -1.67249429E+00   -1.96853614E+00    2.11659742E-01
   N   -6.32786071E-01   -2.00098190E+00   -1.82487726E+00
   H    1.51433042E-01   -1.63902923E+00   -2.38519928E+00
   C   -9.89302463E-01   -3.41573218E+00   -2.06909778E+00
   H   -1.32469806E+00   -3.54133601E+00   -3.11047841E+00
   H   -1.41857672E-01   -4.09616222E+00   -1.88531548E+00
   H   -1.81580685E+00   -3.72533691E+00   -1.39773166E+00
   O    4.84576619E-01    1.54557660E-01   -3.35056501E+00
   H   -4.26293023E-01    3.44895439E-01   -3.67501859E+00
   H    1.08428973E+00    4.22711809E-01   -4.03348307E+00
   O   -2.16548368E+00    6.22547201E-02   -3.49996923E+00
   H   -2.16204050E+00   -8.74779593E-01   -3.25309949E+00
   H   -2.47567340E+00    5.32995245E-01   -2.72479004E+00
18    -36.131100    1736.7018    nw2_s920_6
   C    5.92987923E-01   -1.35065853E+00    1.74691433E-01
   H    1.96926598E-01   -6.42099378E-01    9.29871618E-01
   H    1.34953020E+00   -1.95963239E+00    6.88549389E-01
   H    1.10973283E+00   -7.67203358E-01   -6.01594562E-01
   C   -5.20302728E-01   -2.20754042E+00   -3.48660679E-01
   O   -1.51240697E+00   -2.49814819E+00    3.20951071E-01
   N   -3.64897147E-01   -2.68653297E+00   -1.64014113E+00
   H    4.13648388E-01   -2.38861131E+00   -2.23074690E+00
   C   -1.40309741E+00   -3.52381612E+00   -2.27197576E+00
   H   -1.87067278E+00   -3.00296939E+00   -3.12294867E+00
   H   -9.68883022E-01   -4.47344835E+00   -2.62489229E+00
   H   -2.20271944E+00   -3.76632463E+00   -1.54170337E+00
   O   -1.69681097E+00   -9.36393193E-01    2.26522805E+00
   H   -2.27332027E+00   -8.69700761E-01    1.49833183E+00
   H   -1.42082911E+00   -1.86332869E+00    2.26699018E+00
   O    1.77340135E+00   -9.23871971E-01   -2.75017816E+00
   H    1.48798049E+00   -1.79596063E-01   -3.27237051E+00
   H    2.69282022E+00   -1.07602199E+00   -2.94663721E+00
18    -36.129500    1736.7034    nw2_s920_8
   C   -2.00605384E-01   -1.95112590E-01   -6.82665833E-01
   H   -3.22038458E-01    1.23780512E-01    3.72217374E-01
   H    8.64561255E-01   -4.10963728E-01   -8.52645073E-01
   H   -4.64184764E-01    6.74062412E-01   -1.30098435E+00
   C   -1.10900755E+00   -1.35272898E+00   -9.69524353E-01
   O   -2.17892066E+00   -1.52473399E+00   -3.84030367E-01
   N   -6.89877159E-01   -2.22457566E+00   -1.96236268E+00
   H    2.29828876E-01   -2.13603294E+00   -2.39822530E+00
   C   -1.48943720E+00   -3.41230068E+00   -2.32031895E+00
   H   -1.71416601E+00   -3.41343940E+00   -3.39938724E+00
   H   -9.57951512E-01   -4.34222825E+00   -2.06181906E+00
   H   -2.45434237E+00   -3.40936136E+00   -1.77218404E+00
   O   -2.21850960E+00   -1.54105609E-01    1.70716843E+00
   H   -2.69362627E+00    3.85746243E-03    8.79709053E-01
   H   -2.09364964E+00   -1.10758918E+00    1.72207802E+00
   O    2.21015804E+00   -1.57291370E+00   -2.23844968E+00
   H    2.82175540E+00   -2.13005955E+00   -1.76554684E+00
   H    2.70341115E+00   -1.11092552E+00   -2.90952202E+00
21    -50.875800    1721.9571    nw3_s130_10
   C   -4.00149205E-02   -4.66925101E-01    1.61010967E+00
   H   -7.56409879E-01   -4.18861771E-01    2.43915815E+00
   H    9.63244269E-01   -5.80709387E-01    2.04655550E+00
   H   -6.19211527E-02    5.14623777E-01    1.09750612E+00
   C   -3.17385790E-01   -1.56780399E+00    6.31211467E-01
   O    5.85515422E-01   -2.16141781E+00    3.16473870E-02
   N   -1.64780382E+00   -1.91219366E+00    4.49507610E-01
   H   -2.38792732E+00   -1.24059451E+00    6.95446574E-01
   C   -2.02175442E+00   -2.92411089E+00   -5.61365108E-01
   H   -2.81570810E+00   -3.57250053E+00   -1.53535501E-01
   H   -2.38839041E+00   -2.45824005E+00   -1.49099068E+00
   H   -1.15492969E+00   -3.56506981E+00   -8.13596870E-01
   O   -2.54226946E+00    6.53204305E-01   -1.49279986E-01
   H   -1.74462143E+00    7.45414736E-01   -7.13074049E-01
   H   -2.68841683E+00    1.50462325E+00    2.42598804E-01
   O    1.66738601E+00   -8.50502794E-01   -1.68090747E+00
   H    1.10527598E+00   -1.62358828E+00   -1.87670900E+00
   H    2.04474153E+00   -1.07421570E+00   -8.04086555E-01
   O   -3.45340816E-03    1.13977027E+00   -1.05410206E+00
   H    2.18147032E-01    1.83482994E+00   -1.66171761E+00
   H    5.93529954E-01    3.64246449E-01   -1.29932949E+00
21    -40.981400    1731.8515    nw3_s130_12
   C    7.22002412E-01   -6.16643996E-01   -2.51486247E-01
   H    6.99950809E-01    1.88049782E-02    6.46315079E-01
   H    1.75745175E+00   -9.73243432E-01   -3.57681766E-01
   H    4.99528465E-01    2.11159972E-02   -1.12158144E+00
   C   -2.13370863E-01   -1.77975843E+00   -8.69520878E-02
   O   -2.94661500E-01   -2.41689320E+00    9.65348854E-01
   N   -9.59453651E-01   -2.12091028E+00   -1.19885706E+00
   H   -9.52552328E-01   -1.53791396E+00   -2.03969837E+00
   C   -1.94814561E+00   -3.21659491E+00   -1.16291554E+00
   H   -2.97075460E+00   -2.84142386E+00   -9.55032968E-01
   H   -1.95353674E+00   -3.76098442E+00   -2.11850820E+00
   H   -1.71776171E+00   -3.93880949E+00   -3.56410763E-01
   O   -3.93841176E+00   -3.89738594E+00    7.59917139E-01
   H   -4.63822726E+00   -4.35133126E+00    1.20612629E+00
   H   -3.22821617E+00   -3.75149953E+00    1.43603903E+00
   O   -6.96158571E-01    2.51498560E-01   -2.98199593E+00
   H   -1.44217425E+00    8.44479011E-01   -2.94122477E+00
   H   -3.29647849E-01    3.13972602E-01   -3.85947485E+00
   O   -1.83504578E+00   -3.59114772E+00    2.44611741E+00
   H   -1.64122291E+00   -2.63814158E+00    2.44828500E+00
   H   -1.10515534E+00   -3.96448472E+00    1.91787346E+00
21    -53.410700    1719.4222    nw3_s130_14
   C   -5.29115580E-01   -1.81451826E-01   -1.16624220E+00
   H   -1.49826463E+00    2.10715116E-01   -8.24285551E-01
   H    8.27992289E-02   -3.26099877E-01   -2.53962192E-01
   H   -3.89617684E-02    5.97339770E-01   -1.76677684E+00
   C   -6.15738754E-01   -1.46535635E+00   -1.93211095E+00
   O    3.59017440E-01   -1.96435523E+00   -2.50711727E+00
   N   -1.85286713E+00   -2.08138989E+00   -1.97170003E+00
   H   -2.60980997E+00   -1.78699156E+00   -1.34517361E+00
   C   -2.04749940E+00   -3.35638067E+00   -2.68960635E+00
   H   -2.15772188E+00   -4.20036752E+00   -1.98885316E+00
   H   -2.94976044E+00   -3.29782193E+00   -3.32124814E+00
   H   -1.18357297E+00   -3.56887733E+00   -3.34999146E+00
   O   -2.40174844E+00   -1.57235759E+00    7.40148650E-01
   H   -2.88154721E+00   -1.84644256E+00    1.51004391E+00
   H   -1.46052428E+00   -1.78022007E+00    9.07025292E-01
   O    4.07057295E-01   -2.12628708E+00    1.02359857E+00
   H    9.19629610E-01   -2.26861451E+00    1.80649916E+00
   H    9.20636211E-01   -2.54980009E+00    2.72495532E-01
   O    1.94835168E+00   -2.97235982E+00   -9.88321781E-01
   H    2.05972645E+00   -2.12089457E+00   -1.46099203E+00
   H    1.38981902E+00   -3.48618374E+00   -1.60073121E+00
21    -53.402400    1719.4305    nw3_s130_16
   C    3.46693321E-01    3.34176978E-01   -1.14631155E+00
   H    5.43152813E-01    7.18332663E-01   -1.25794753E-01
   H    1.29575863E+00    3.76945326E-01   -1.69844446E+00
   H   -3.50936147E-01    1.04642257E+00   -1.61115206E+00
   C   -1.61266211E-01   -1.07264286E+00   -1.07350764E+00
   O    5.49093441E-01   -2.01893284E+00   -7.13368859E-01
   N   -1.48104265E+00   -1.27462607E+00   -1.43259834E+00
   H   -2.12581384E+00   -4.84267831E-01   -1.54110341E+00
   C   -2.08660104E+00   -2.62002848E+00   -1.38720605E+00
   H   -2.77909287E+00   -2.72143999E+00   -5.35333298E-01
   H   -2.64011241E+00   -2.81448645E+00   -2.32116838E+00
   H   -1.30376354E+00   -3.39780550E+00   -1.28791289E+00
   O   -2.39170129E+00    1.03038864E+00   -1.01360135E-01
   H   -3.12623613E+00    1.45640127E+00    3.19368330E-01
   H   -1.75861671E+00    7.97607415E-01    6.07135349E-01
   O   -4.13720955E-01    2.37611889E-01    1.83141807E+00
   H   -2.19444126E-03   -6.76951249E-01    1.79272099E+00
   H   -2.63962323E-01    5.57066813E-01    2.70973543E+00
   O    9.68868989E-01   -2.04294679E+00    1.66825654E+00
   H    4.11589018E-01   -2.70181990E+00    1.21400675E+00
   H    1.60672556E+00   -1.78263494E+00    9.70984988E-01
21    -58.186000    1714.6469    nw3_s130_18
   C    3.66731151E-01    2.49624363E-01    6.52156920E-01
   H    3.65051313E-01    2.73439657E-01    1.76809512E+00
   H    1.34114180E+00    6.47712027E-01    3.33567100E-01
   H   -4.03528061E-01    9.48172725E-01    3.09870702E-01
   C    1.85786392E-01   -1.15956910E+00    1.91373879E-01
   O    1.13472479E+00   -1.92168049E+00   -3.35424536E-02
   N   -1.11618697E+00   -1.59881762E+00    2.12940587E-02
   H   -1.90977402E+00   -1.03452402E+00    3.04286465E-01
   C   -1.40659127E+00   -2.99485362E+00   -3.63949794E-01
   H   -1.71384402E+00   -3.59603016E+00    5.09773602E-01
   H   -2.20945484E+00   -3.02266253E+00   -1.11867152E+00
   H   -5.08842090E-01   -3.47254097E+00   -8.03917012E-01
   O    1.37453041E+00   -3.45775542E+00    2.35903451E+00
   H    1.13900700E+00   -3.34135004E+00    1.42026046E+00
   H    2.35470794E+00   -3.36090241E+00    2.36611104E+00
   O    2.58890139E-01   -1.17031403E+00    3.26709934E+00
   H    1.39314298E-01   -1.19610397E+00    4.20536339E+00
   H    6.74890521E-01   -2.03959141E+00    3.01678631E+00
   O    3.26033336E+00   -2.56096381E+00    9.47749108E-01
   H    2.84358219E+00   -1.68198621E+00    9.12861079E-01
   H    3.04227097E+00   -2.95971859E+00    9.70484646E-02
21    -44.654000    1728.1789    nw3_s130_3
   C   -5.57613061E-02   -4.01423299E-05    7.68471431E-01
   H   -3.14986585E-01   -1.22338581E-01    1.82872307E+00
   H    1.03069475E+00    1.61572423E-01    7.15057887E-01
   H   -5.51486221E-01    9.23302121E-01    4.13094051E-01
   C   -4.56607729E-01   -1.18626546E+00   -5.43140091E-02
   O    3.58321655E-01   -1.90548162E+00   -6.39151787E-01
   N   -1.81651570E+00   -1.46233947E+00   -9.33762864E-02
   H   -2.48861650E+00   -7.30937818E-01    1.60987211E-01
   C   -2.33999431E+00   -2.52848554E+00   -9.73104280E-01
   H   -3.27598173E+00   -2.92957236E+00   -5.52056140E-01
   H   -2.54242805E+00   -2.15009517E+00   -1.99481472E+00
   H   -1.61657479E+00   -3.36041156E+00   -1.04790904E+00
   O    5.89022819E-01   -1.87549192E+00   -3.03454744E+00
   H    2.84281551E-01   -2.61640516E+00   -2.46751697E+00
   H    1.20121809E+00   -1.39436455E+00   -2.44757453E+00
   O   -2.30912627E+00    1.11226323E+00   -1.02133038E+00
   H   -2.04115003E+00    6.62035262E-01   -1.85637531E+00
   H   -2.96138913E+00    1.75649774E+00   -1.26239660E+00
   O   -1.63265621E+00   -4.13287538E-01   -3.24313327E+00
   H   -1.57866824E+00   -8.99884045E-02   -4.13338525E+00
   H   -7.90234262E-01   -9.46538991E-01   -3.09574203E+00
21    -67.101900    1705.7310    nw3_s130_5
   C   -1.29904893E-01    2.17531196E-01    2.15366316E-01
   H   -9.17577535E-01    5.87750397E-01    8.88284380E-01
   H    7.50277863E-01   -2.05920583E-02    8.31314516E-01
   H    1.83766693E-01    1.05981476E+00   -4.36891298E-01
   C   -5.31383657E-01   -9.60467480E-01   -6.15995140E-01
   O    3.92042749E-02   -1.24390305E+00   -1.67983588E+00
   N   -1.56335457E+00   -1.73363150E+00   -1.26780203E-01
   H   -2.05745068E+00   -1.46993809E+00    7.31136963E-01
   C   -2.06494487E+00   -2.92780789E+00   -8.32740776E-01
   H   -2.04080663E+00   -3.80735701E+00   -1.69515791E-01
   H   -3.09674220E+00   -2.77252869E+00   -1.18673869E+00
   H   -1.43855450E+00   -3.16680653E+00   -1.72554259E+00
   O   -1.21602022E-01   -3.08029094E+00   -3.31765675E+00
   H   -4.89497008E-01   -2.19138686E+00   -3.39656617E+00
   H    5.74659611E-01   -2.99172275E+00   -2.65570520E+00
   O   -2.67653515E+00   -8.78762783E-02    2.09661864E+00
   H   -3.47697692E+00    4.08308750E-01    1.94923478E+00
   H   -2.57242266E+00   -1.90443947E-01    3.03820351E+00
   O    1.50826267E+00    1.06901033E+00   -2.23332508E+00
   H    1.43099120E+00    1.29145773E+00   -3.15037385E+00
   H    1.25243135E+00    1.29310115E-01   -2.15317923E+00
21    -31.136800    1741.6961    nw3_s130_7
   C   -2.32421180E-01   -3.27769567E-02   -4.42900371E-02
   H   -1.00902948E+00    5.87768902E-01    4.29332182E-01
   H    6.58809524E-01   -2.03374661E-02    6.18716678E-01
   H    6.85755265E-02    4.62478799E-01   -9.78333625E-01
   C   -6.60800437E-01   -1.44948233E+00   -2.92537597E-01
   O    8.28291904E-02   -2.41119531E+00   -1.05546520E-01
   N   -1.98621313E+00   -1.62637474E+00   -6.74499994E-01
   H   -2.56093040E+00   -8.18762216E-01   -9.76360889E-01
   C   -2.46277831E+00   -2.95823280E+00   -1.10294647E+00
   H   -3.44732640E+00   -3.16532291E+00   -6.53791771E-01
   H   -2.55160026E+00   -3.02424349E+00   -2.20007344E+00
   H   -1.75899990E+00   -3.74953116E+00   -7.74723575E-01
   O   -3.27133968E+00    9.16503639E-01   -5.48159559E-01
   H   -2.56371955E+00    1.27781057E+00    1.01849927E-02
   H   -4.01897122E+00    7.94976949E-01    4.94934907E-02
   O   -2.90773747E+00    2.64686144E-01    1.74783507E+00
   H   -2.72883579E+00   -6.73624539E-01    1.63998073E+00
   H   -2.86946574E+00    4.57639523E-01    2.68095487E+00
   O    2.09061045E+00   -1.67667319E+00    1.18350685E+00
   H    2.08938597E+00   -1.87917603E+00    2.39579437E-01
   H    1.39430574E+00   -2.23774330E+00    1.54064021E+00
21    -52.227900    1720.6050    nw3_s130_9
   C   -7.71108104E-01    1.50867491E-01    1.04701445E+00
   H   -1.67897516E+00    4.65456703E-01    1.57549519E+00
   H    5.12367898E-02    1.43692788E-01    1.77767637E+00
   H   -5.35826804E-01    9.34014462E-01    3.00080734E-01
   C   -8.90767555E-01   -1.18488438E+00    3.76853999E-01
   O    6.33233691E-02   -1.96544553E+00    2.81464977E-01
   N   -2.13381585E+00   -1.51005340E+00   -1.33200697E-01
   H   -2.85052237E+00   -7.87047493E-01   -2.73515996E-01
   C   -2.35335616E+00   -2.78946645E+00   -8.37602470E-01
   H   -3.28106214E+00   -3.26083396E+00   -4.71149887E-01
   H   -2.43879761E+00   -2.64088717E+00   -1.92704283E+00
   H   -1.51733236E+00   -3.49060305E+00   -6.48361661E-01
   O   -2.57989668E+00    8.28248231E-01   -1.56410208E+00
   H   -1.67674127E+00    6.71627165E-01   -1.91308887E+00
   H   -2.64365048E+00    1.76322812E+00   -1.41423921E+00
   O    1.67539326E+00   -1.25382567E+00   -1.37291057E+00
   H    1.10250142E+00   -2.03616476E+00   -1.48205863E+00
   H    1.79585929E+00   -1.20824949E+00   -4.01430777E-01
   O    1.33659587E-01    8.84742634E-01   -1.83596237E+00
   H    5.86909857E-01    1.35859690E+00   -2.52285931E+00
   H    6.79323963E-01    5.21615775E-02   -1.67572032E+00
21    -67.838600    1704.9943    nw3_s230_10
   C   -5.98468135E-02   -1.21863402E-01   -4.12159123E-01
   H   -8.14848178E-02    2.86797449E-01    6.04681898E-01
   H    9.66443373E-01   -3.42616825E-02   -7.95523722E-01
   H   -6.77975482E-01    5.62206002E-01   -1.04074808E+00
   C   -5.79295934E-01   -1.52090289E+00   -5.12285487E-01
   O   -1.40954115E+00   -1.86706528E+00   -1.36529909E+00
   N   -9.40524040E-02   -2.42907187E+00    4.07149360E-01
   H    6.15562972E-01   -2.17311862E+00    1.08488953E+00
   C   -5.07926429E-01   -3.84670894E+00    3.99743994E-01
   H   -7.88990008E-01   -4.17613553E+00    1.41153309E+00
   H   -1.37676633E+00   -4.00965912E+00   -2.71534766E-01
   H    3.02311660E-01   -4.50328277E+00    1.59639975E-02
   O   -2.18237985E+00    5.47933542E-01   -2.53709494E+00
   H   -2.03701558E+00   -4.08130979E-01   -2.41052854E+00
   H   -3.11899019E+00    6.87201850E-01   -2.49637215E+00
   O   -2.22638612E-01   -5.80349568E+00   -1.65066566E+00
   H   -7.65954950E-01   -5.22165353E+00   -2.23346983E+00
   H   -2.63513616E-01   -6.67273820E+00   -2.02226187E+00
   O   -1.89481358E+00   -3.93980628E+00   -2.62316288E+00
   H   -1.42270722E+00   -3.19173435E+00   -3.01487039E+00
   H   -2.16206207E+00   -3.60712723E+00   -1.73925954E+00
21    -35.673300    1737.1596    nw3_s230_12
   C    1.10094909E-01   -9.02671179E-01   -1.00158809E+00
   H    1.10947905E-01   -1.53900823E-01   -2.03585671E-01
   H    1.10495496E+00   -8.87090371E-01   -1.49138088E+00
   H   -6.18429588E-01   -5.77584506E-01   -1.76068661E+00
   C   -1.95133057E-01   -2.29818016E+00   -5.49453641E-01
   O   -8.02718902E-01   -3.10938721E+00   -1.24704180E+00
   N    2.32653786E-01   -2.63712909E+00    7.29804156E-01
   H    8.70345220E-01   -2.03866418E+00    1.24294998E+00
   C    1.51502942E-01   -4.03793330E+00    1.19596116E+00
   H   -2.31248013E-02   -4.06480877E+00    2.28221044E+00
   H   -6.88117147E-01   -4.56037207E+00    6.98574371E-01
   H    1.08002221E+00   -4.59724249E+00    9.60740922E-01
   O    2.27736425E+00   -4.98388343E+00   -8.62836529E-01
   H    1.42448017E+00   -5.01882186E+00   -1.42493859E+00
   H    2.85155804E+00   -5.64198936E+00   -1.23939956E+00
   O    2.39263820E+00   -2.64845948E+00   -2.02508544E+00
   H    3.07514227E+00   -2.71259848E+00   -2.68346784E+00
   H    2.58802837E+00   -3.36017785E+00   -1.35300805E+00
   O    6.06246860E-01   -4.52357679E+00   -2.73855673E+00
   H    8.70745622E-01   -3.57102354E+00   -2.72097854E+00
   H   -3.35041809E-01   -4.51135237E+00   -2.46922643E+00
21    -68.817900    1704.0150    nw3_s230_15
   C    5.18154456E-01   -4.81646038E-01   -4.80728423E-01
   H    8.93378880E-01    1.24095423E-01    3.53665570E-01
   H    1.31434375E+00   -5.54527831E-01   -1.23355348E+00
   H   -3.04686044E-01    1.05198027E-01   -9.51155104E-01
   C    5.48880611E-03   -1.82227978E+00   -5.54612023E-02
   O   -1.14548302E+00   -2.20065371E+00   -3.19068495E-01
   N    8.74363876E-01   -2.61928074E+00    6.59740400E-01
   H    1.83048909E+00   -2.33440861E+00    8.43080068E-01
   C    4.88930176E-01   -3.95993351E+00    1.14349268E+00
   H   -6.13161127E-01   -4.08411990E+00    1.14526096E+00
   H    8.93336313E-01   -4.76225727E+00    4.84943949E-01
   H    8.53773681E-01   -4.12272327E+00    2.16896812E+00
   O   -2.40380277E+00   -3.37553809E-01   -1.43413504E+00
   H   -2.54284053E+00   -6.10371617E-01   -5.21697100E-01
   H   -2.06949879E+00   -1.12641863E+00   -1.87307500E+00
   O   -1.59024958E-01   -6.31450825E+00   -5.39870062E-01
   H   -4.71126040E-01   -5.85271948E+00   -1.32728614E+00
   H   -9.49008693E-01   -6.42915062E+00    9.85708196E-04
   O   -2.06288270E+00   -4.81193319E+00   -5.90315737E-01
   H   -2.94776287E+00   -4.65509204E+00   -8.98327687E-01
   H   -1.67845657E+00   -3.92604436E+00   -3.84094088E-01
21    -51.113400    1721.7195    nw3_s230_17
   C   -4.60233867E-01   -5.68053183E-01    2.78967099E-01
   H   -5.34124510E-01   -1.88643532E-01    1.30920534E+00
   H    5.69708237E-01   -3.94716237E-01   -6.63043223E-02
   H   -1.13173776E+00    8.11163512E-02   -3.24061757E-01
   C   -9.06847874E-01   -1.99316074E+00    2.02910957E-01
   O   -2.09669032E+00   -2.32645110E+00    1.99956460E-01
   N    9.27369573E-02   -2.94788129E+00    1.44627022E-01
   H    1.08143573E+00   -2.68744501E+00    1.10803869E-01
   C   -2.21839135E-01   -4.38812131E+00    7.72981259E-02
   H    2.53925189E-01   -4.92808271E+00    9.12531211E-01
   H   -1.31614302E+00   -4.55231371E+00    1.46954785E-01
   H    1.25335009E-01   -4.82214914E+00   -8.74746646E-01
   O    2.57293775E+00   -1.35234116E+00   -3.22472637E-01
   H    3.26432936E+00   -1.08678456E+00    2.76550581E-01
   H    2.90821933E+00   -1.25503779E+00   -1.20921777E+00
   O   -3.31916070E+00    3.96575831E-01   -3.12427451E-01
   H   -4.08257113E+00    2.07163118E-01   -8.69660893E-01
   H   -3.16433569E+00   -4.34613360E-01    1.69053125E-01
   O   -4.28626821E+00   -1.88559707E+00   -7.82431740E-01
   H   -4.21476395E+00   -2.32536929E+00    7.35613056E-02
   H   -3.48031215E+00   -2.14055998E+00   -1.25382539E+00
21    -50.396200    1722.4367    nw3_s230_2
   C    9.25998459E-02   -6.47456112E-01   -6.55932817E-01
   H   -7.84743995E-01    9.74736066E-04   -5.08272268E-01
   H    9.16619507E-01   -2.35516599E-01   -5.13198550E-02
   H    3.76680268E-01   -5.51963317E-01   -1.71479143E+00
   C   -2.57984773E-01   -2.07109049E+00   -3.37708070E-01
   O   -1.19483674E+00   -2.65773185E+00   -8.89343846E-01
   N    5.29920615E-01   -2.69932255E+00    6.04437497E-01
   H    1.30249228E+00   -2.20784163E+00    1.06297206E+00
   C    2.94949784E-01   -4.09436492E+00    1.02362345E+00
   H    3.06018148E-01   -4.17782352E+00    2.12192597E+00
   H   -7.03307999E-01   -4.46347452E+00    6.81839031E-01
   H    1.05968701E+00   -4.76629217E+00    6.02497682E-01
   O    2.38543359E+00   -5.68454156E-01    1.56672091E+00
   H    3.32718725E+00   -5.29441016E-01    1.42326151E+00
   H    2.20789638E+00   -1.57742977E-01    2.40916484E+00
   O   -2.70875453E+00   -4.76899414E+00    4.11253017E-01
   H   -2.97658379E+00   -5.20766679E+00   -4.13731167E-01
   H   -2.49684893E+00   -3.86045958E+00    1.46700937E-01
   O   -2.41114032E+00   -4.38836939E+00   -2.08328001E+00
   H   -2.67788747E+00   -3.46265705E+00   -2.13810024E+00
   H   -1.46062711E+00   -4.35717977E+00   -1.89761153E+00
21    -57.611100    1715.2218    nw3_s230_4
   C   -4.74689862E-01   -4.07059801E-01   -7.60532783E-03
   H   -1.14813653E+00   -9.89096782E-02    8.04839733E-01
   H    5.36538849E-01   -5.84773537E-02    2.52694439E-01
   H   -8.04706571E-01    1.50080140E-01   -9.09162511E-01
   C   -5.69546103E-01   -1.88162668E+00   -2.53107686E-01
   O   -1.43443141E+00   -2.36926881E+00   -9.95328029E-01
   N    3.50796679E-01   -2.67120205E+00    4.01500719E-01
   H    1.08492825E+00   -2.25290535E+00    9.81499941E-01
   C    3.73170324E-01   -4.14054401E+00    2.73400771E-01
   H    3.55306910E-01   -4.61581893E+00    1.26714154E+00
   H   -5.15826477E-01   -4.51472134E+00   -2.90369159E-01
   H    1.27166804E+00   -4.47557535E+00   -2.69409748E-01
   O    2.35442510E+00   -7.09161207E-01    1.39112993E+00
   H    3.16853081E+00   -6.34535933E-01    9.00167822E-01
   H    2.51633476E+00   -3.67733418E-01    2.26609227E+00
   O   -2.30016205E+00   -5.21291109E-01   -2.47860157E+00
   H   -1.68553780E+00   -1.17729477E+00   -2.81373713E+00
   H   -2.73781229E+00   -9.60467808E-01   -1.73788214E+00
   O   -2.20735982E+00   -4.67664970E+00   -1.42867460E+00
   H   -2.62510747E+00   -4.05793788E+00   -8.18142512E-01
   H   -1.72475031E+00   -4.11343061E+00   -2.04535045E+00
21    -41.888700    1730.9442    nw3_s230_6
   C    2.08086519E-01   -1.75114711E-01   -3.40653075E-01
   H   -5.78192615E-01    4.82954781E-01    5.87002643E-02
   H    1.09066566E+00   -7.27129573E-02    3.10310155E-01
   H    4.73888009E-01    2.21382145E-01   -1.33184560E+00
   C   -3.07682492E-01   -1.57979690E+00   -4.65580436E-01
   O   -1.16843584E+00   -1.89498513E+00   -1.29034481E+00
   N    2.26860391E-01   -2.50439967E+00    4.09767498E-01
   H    9.70502754E-01   -2.24942572E+00    1.06417110E+00
   C   -1.86742222E-01   -3.92124737E+00    3.92991994E-01
   H   -2.50963763E-01   -4.31870863E+00    1.41618814E+00
   H   -1.17595054E+00   -4.04671483E+00   -8.83448203E-02
   H    5.18477782E-01   -4.54496819E+00   -1.92699847E-01
   O    2.49678561E+00   -1.06825837E+00    1.71145869E+00
   H    3.36331732E+00   -1.28991573E+00    1.38039512E+00
   H    2.59387326E+00   -8.31716553E-01    2.62954489E+00
   O   -6.05258664E-01   -5.78879397E+00   -1.70481929E+00
   H   -1.05737585E+00   -5.04648048E+00   -2.18168230E+00
   H   -8.12451338E-01   -6.57650626E+00   -2.18597965E+00
   O   -1.92143962E+00   -3.67443220E+00   -2.77967177E+00
   H   -1.23346313E+00   -3.01068420E+00   -2.95998890E+00
   H   -2.38316963E+00   -3.30938992E+00   -2.00256458E+00
21    -79.925900    1692.9070    nw3_s230_8
   C   -1.98635865E-01    9.98713377E-02   -1.20414222E-01
   H   -4.09789333E-01    3.14371976E-01    9.34638838E-01
   H    8.14362906E-01    4.58111095E-01   -3.47506817E-01
   H   -8.91650582E-01    7.42860371E-01   -7.14589390E-01
   C   -3.95682083E-01   -1.33852624E+00   -4.80593768E-01
   O   -1.17595710E+00   -1.69592248E+00   -1.37781275E+00
   N    3.50782667E-01   -2.25900475E+00    2.24246697E-01
   H    9.61909679E-01   -1.97410141E+00    9.81862813E-01
   C    2.07882916E-01   -3.71327470E+00    7.97194630E-03
   H   -7.57156553E-01   -4.08852651E+00    4.24356738E-01
   H    1.99813684E-01   -3.96050821E+00   -1.07221034E+00
   H    1.03569439E+00   -4.25890631E+00    4.81971370E-01
   O   -2.73984146E+00   -4.14446741E+00   -3.40341710E-01
   H   -2.61890110E+00   -4.77135528E+00   -1.06868893E+00
   H   -2.58211954E+00   -3.27557356E+00   -7.28122637E-01
   O   -2.37291530E+00    6.83600418E-01   -2.21337669E+00
   H   -2.02265539E+00   -2.24939082E-01   -2.25485124E+00
   H   -3.29476542E+00    6.07091565E-01   -2.00238131E+00
   O   -1.56002243E+00   -4.11547303E+00   -2.57822259E+00
   H   -1.19475467E+00   -3.24411112E+00   -2.30845580E+00
   H   -1.87556463E+00   -4.01840693E+00   -3.46835115E+00
21    -50.389100    1722.4438    nw3_s30_1
